Stock_Price,Strike_Price,Time_to_Maturity,Interest_Rate,Option_Price,Option_Type,Volatility,Implied Volatility
201.62,180,154,0.0026,2.95,1,0.159557625,0.2113
201.62,185,154,0.0026,4.69,1,0.159557625,0.2038
201.62,190,154,0.0026,5.59,1,0.159557625,0.1993
201.62,195,154,0.0026,7.1,1,0.159557625,0.1942
201.62,200,154,0.0026,9.59,1,0.159557625,0.1935
201.62,210,154,0.0026,14.9,1,0.159557625,0.1988
201.62,250,154,0.0026,56.6,1,0.159557625,0.3593
201.62,70,182,0.0026,0.28,1,0.159557625,0.5195
201.62,75,182,0.0026,0.05,1,0.159557625,0.5195
201.62,80,182,0.0026,0.05,1,0.159557625,0.5254
201.62,85,182,0.0026,0.05,1,0.159557625,0.4932
201.62,90,182,0.0026,0.05,1,0.159557625,0.4629
201.62,95,182,0.0026,0.15,1,0.159557625,0.4561
201.62,100,182,0.0026,0.1,1,0.159557625,0.4268
201.62,105,182,0.0026,0.11,1,0.159557625,0.3994
201.62,110,182,0.0026,0.26,1,0.159557625,0.3882
201.62,115,182,0.0026,0.25,1,0.159557625,0.3623
201.62,120,182,0.0026,0.45,1,0.159557625,0.3579
201.62,125,182,0.0026,0.52,1,0.159557625,0.3411
201.62,130,182,0.0026,0.68,1,0.159557625,0.3301
201.62,135,182,0.0026,0.6,1,0.159557625,0.3215
201.62,140,182,0.0026,0.5,1,0.159557625,0.301
201.62,145,182,0.0026,1.1,1,0.159557625,0.2883
201.62,150,182,0.0026,0.95,1,0.159557625,0.2704
201.62,155,182,0.0026,1.75,1,0.159557625,0.2575
201.62,160,182,0.0026,1.5,1,0.159557625,0.2449
201.62,165,182,0.0026,1.6,1,0.159557625,0.234
201.62,170,182,0.0026,2.39,1,0.159557625,0.2235
201.62,175,182,0.0026,3.1,1,0.159557625,0.2141
201.62,180,182,0.0026,4.1,1,0.159557625,0.2072
201.62,185,182,0.0026,5.4,1,0.159557625,0.2009
201.62,190,182,0.0026,6.06,1,0.159557625,0.1974
201.62,195,182,0.0026,7.8,1,0.159557625,0.1934
201.62,200,182,0.0026,10.03,1,0.159557625,0.1905
201.62,210,182,0.0026,18,1,0.159557625,0.1921
201.62,220,182,0.0026,29.21,1,0.159557625,0.2461
201.62,230,182,0.0026,34,1,0.159557625,0.2447
201.62,240,182,0.0026,44.88,1,0.159557625,0.2998
201.62,95,553,0.0026,0.9,1,0.159557625,0.3554
201.62,100,553,0.0026,1.1,1,0.159557625,0.3457
201.62,105,553,0.0026,1.6,1,0.159557625,0.3324
201.62,110,553,0.0026,2.1,1,0.159557625,0.3211
201.62,115,553,0.0026,2.2,1,0.159557625,0.3092
201.62,120,553,0.0026,1.85,1,0.159557625,0.3004
201.62,125,553,0.0026,2.45,1,0.159557625,0.2907
201.62,130,553,0.0026,2.5,1,0.159557625,0.2814
201.62,135,553,0.0026,3,1,0.159557625,0.2739
201.62,140,553,0.0026,3.9,1,0.159557625,0.2662
201.62,145,553,0.0026,6,1,0.159557625,0.2594
201.62,150,553,0.0026,6.5,1,0.159557625,0.2532
201.62,155,553,0.0026,5.9,1,0.159557625,0.2472
201.62,160,553,0.0026,6.5,1,0.159557625,0.2382
201.62,165,553,0.0026,7.44,1,0.159557625,0.2367
201.62,170,553,0.0026,8.8,1,0.159557625,0.2318
201.62,175,553,0.0026,14.92,1,0.159557625,0.2277
201.62,180,553,0.0026,12.1,1,0.159557625,0.2242
201.62,185,553,0.0026,14.7,1,0.159557625,0.2212
201.62,190,553,0.0026,15.7,1,0.159557625,0.2184
201.62,195,553,0.0026,17.96,1,0.159557625,0.217
201.62,200,553,0.0026,20.5,1,0.159557625,0.2167
201.62,205,553,0.0026,26.6,1,0.159557625,0.2145
201.62,210,553,0.0026,32.7,1,0.159557625,0.2147
201.62,220,553,0.0026,32.9,1,0.159557625,0.2169
201.62,230,553,0.0026,49.6,1,0.159557625,0.2202
201.62,240,553,0.0026,48,1,0.159557625,0.2495
201.62,250,553,0.0026,67.9,1,0.159557625,0.2593
201.62,260,553,0.0026,75.27,1,0.159557625,0.2757
201.62,270,553,0.0026,78.5,1,0.159557625,0.2888
51.04,50,0,0.0026,1,0,0.194596405,0.3594
51.04,50,35,0.0026,1.75,0,0.194596405,0.2307
51.04,55,35,0.0026,0.35,0,0.194596405,0.2432
51.04,40,63,0.0026,9.7,0,0.194596405,0.5635
51.04,45,63,0.0026,6.7,0,0.194596405,0.3596
51.04,50,63,0.0026,1.5,0,0.194596405,0.2214
51.04,55,63,0.0026,0.4,0,0.194596405,0.2185
51.04,60,63,0.0026,0.27,0,0.194596405,0.2734
51.04,40,154,0.0026,11,0,0.194596405,0.51
51.04,45,154,0.0026,5.57,0,0.194596405,0.242
51.04,50,154,0.0026,3.2,0,0.194596405,0.2232
51.04,55,154,0.0026,1.1,0,0.194596405,0.2155
51.04,60,154,0.0026,0.41,0,0.194596405,0.2307
51.04,65,154,0.0026,0.25,0,0.194596405,0.293
51.04,50,0,0.0026,0.05,1,0.194596405,0.3965
51.04,45,35,0.0026,0.6,1,0.194596405,0.3599
51.04,50,35,0.0026,1.2,1,0.194596405,0.252
51.04,30,63,0.0026,0.15,1,0.194596405,0.6875
51.04,40,63,0.0026,0.05,1,0.194596405,0.4292
51.04,45,63,0.0026,0.35,1,0.194596405,0.2588
51.04,50,63,0.0026,1.4,1,0.194596405,0.2432
51.04,55,63,0.0026,4.2,1,0.194596405,0.3394
51.04,30,154,0.0026,0.07,1,0.194596405,0.5679
51.04,35,154,0.0026,0.14,1,0.194596405,0.4287
51.04,40,154,0.0026,0.39,1,0.194596405,0.3128
51.04,45,154,0.0026,1.45,1,0.194596405,0.2611
51.04,50,154,0.0026,3.3,1,0.194596405,0.2256
51.04,55,154,0.0026,7,1,0.194596405,0.2844
100.51,92.5,0,0.0026,5,0,0.179528998,0.9219
100.51,95,0,0.0026,5.2,0,0.179528998,0.6231
100.51,97.5,0,0.0026,2.24,0,0.179528998,0.3731
100.51,100,0,0.0026,0.04,0,0.179528998,0.04
100.51,105,0,0.0026,0.02,0,0.179528998,0.4688
100.51,110,0,0.0026,0.01,0,0.179528998,0.9453
100.51,80,126,0.0026,20.77,0,0.179528998,0.3309
100.51,90,126,0.0026,8.22,0,0.179528998,0.2376
100.51,92.5,126,0.0026,9,0,0.179528998,0.2136
100.51,95,126,0.0026,7.62,0,0.179528998,0.1788
100.51,97.5,126,0.0026,5.54,0,0.179528998,0.1741
100.51,100,126,0.0026,4.2,0,0.179528998,0.1682
100.51,105,126,0.0026,1.85,0,0.179528998,0.161
100.51,110,126,0.0026,0.69,0,0.179528998,0.1578
100.51,115,126,0.0026,0.25,0,0.179528998,0.1621
100.51,120,126,0.0026,0.11,0,0.179528998,0.1729
100.51,125,126,0.0026,0.06,0,0.179528998,0.1851
100.51,130,126,0.0026,0.26,0,0.179528998,0.2002
100.51,135,126,0.0026,0.2,0,0.179528998,0.2188
100.51,145,126,0.0026,0.05,0,0.179528998,0.2481
100.51,40,182,0.0026,55.85,0,0.179528998,0.7354
100.51,60,182,0.0026,40.76,0,0.179528998,0.5247
100.51,65,182,0.0026,34.3,0,0.179528998,0.4568
100.51,67.5,182,0.0026,33.2,0,0.179528998,0.4246
100.51,70,182,0.0026,26.62,0,0.179528998,0.3933
100.51,72.5,182,0.0026,24.2,0,0.179528998,0.3629
100.51,75,182,0.0026,33.4,0,0.179528998,0.3333
100.51,77.5,182,0.0026,23.4,0,0.179528998,0.3042
100.51,80,182,0.0026,19.46,0,0.179528998,0.2756
100.51,82.5,182,0.0026,18.07,0,0.179528998,0.2474
100.51,85,182,0.0026,12.6,0,0.179528998,0.259
100.51,87.5,182,0.0026,15.1,0,0.179528998,0.2441
100.51,90,182,0.0026,11.8,0,0.179528998,0.21
100.51,92.5,182,0.0026,7.75,0,0.179528998,0.2018
100.51,95,182,0.0026,7.25,0,0.179528998,0.1749
100.51,97.5,182,0.0026,5.78,0,0.179528998,0.1707
100.51,100,182,0.0026,4.5,0,0.179528998,0.1666
100.51,105,182,0.0026,2.38,0,0.179528998,0.1613
100.51,110,182,0.0026,1.17,0,0.179528998,0.1578
100.51,115,182,0.0026,0.56,0,0.179528998,0.1583
100.51,120,182,0.0026,0.21,0,0.179528998,0.1641
100.51,125,182,0.0026,0.12,0,0.179528998,0.1694
100.51,130,182,0.0026,0.1,0,0.179528998,0.1792
100.51,135,182,0.0026,0.29,0,0.179528998,0.1943
100.51,140,182,0.0026,0.13,0,0.179528998,0.2012
100.51,145,182,0.0026,0.14,0,0.179528998,0.2188
100.51,85,217,0.0026,12.95,0,0.179528998,0.2399
100.51,92.5,217,0.0026,8.7,0,0.179528998,0.1926
100.51,95,217,0.0026,7.8,0,0.179528998,0.1765
100.51,100,217,0.0026,5.11,0,0.179528998,0.169
100.51,105,217,0.0026,2.94,0,0.179528998,0.165
100.51,110,217,0.0026,1.55,0,0.179528998,0.1607
100.51,50,553,0.0026,59.67,0,0.179528998,0.479
100.51,60,553,0.0026,38,0,0.179528998,0.3207
100.51,65,553,0.0026,45.98,0,0.179528998,0.3362
100.51,70,553,0.0026,31.18,0,0.179528998,0.2651
100.51,75,553,0.0026,23.25,0,0.179528998,0.2345
100.51,80,553,0.0026,21.6,0,0.179528998,0.2216
100.51,85,553,0.0026,16.1,0,0.179528998,0.2141
100.51,90,553,0.0026,15.4,0,0.179528998,0.1898
100.51,92.5,553,0.0026,12.93,0,0.179528998,0.18
100.51,95,553,0.0026,10.7,0,0.179528998,0.1795
100.51,97.5,553,0.0026,9.68,0,0.179528998,0.1776
100.51,100,553,0.0026,8.81,0,0.179528998,0.1764
100.51,105,553,0.0026,6.4,0,0.179528998,0.1744
100.51,110,553,0.0026,4.35,0,0.179528998,0.1719
100.51,115,553,0.0026,3.53,0,0.179528998,0.1699
100.51,120,553,0.0026,2.32,0,0.179528998,0.1686
100.51,125,553,0.0026,1.63,0,0.179528998,0.1685
100.51,130,553,0.0026,1.19,0,0.179528998,0.169
100.51,135,553,0.0026,1.11,0,0.179528998,0.1712
100.51,140,553,0.0026,0.66,0,0.179528998,0.1732
100.51,145,553,0.0026,0.6,0,0.179528998,0.1764
100.51,90,0,0.0026,0.09,1,0.179528998,0.9219
100.51,92.5,0,0.0026,0.05,1,0.179528998,0.8438
100.51,95,0,0.0026,0.05,1,0.179528998,0.5586
100.51,97.5,0,0.0026,0.05,1,0.179528998,0.3399
100.51,100,0,0.0026,0.09,1,0.179528998,0.0664
100.51,105,0,0.0026,4.83,1,0.179528998,0.8848
100.51,80,35,0.0026,0.05,1,0.179528998,0.3359
100.51,85,35,0.0026,0.1,1,0.179528998,0.2949
100.51,87.5,35,0.0026,0.26,1,0.179528998,0.2607
100.51,90,35,0.0026,0.19,1,0.179528998,0.2373
100.51,92.5,35,0.0026,0.36,1,0.179528998,0.2163
100.51,95,35,0.0026,0.71,1,0.179528998,0.2039
100.51,97.5,35,0.0026,1.31,1,0.179528998,0.187
100.51,100,35,0.0026,2.25,1,0.179528998,0.1793
100.51,105,35,0.0026,5.41,1,0.179528998,0.1957
100.51,110,35,0.0026,13.48,1,0.179528998,0.251
100.51,115,35,0.0026,18.85,1,0.179528998,0.3091
100.51,120,35,0.0026,11.85,1,0.179528998,0.543
100.51,125,35,0.0026,17.8,1,0.179528998,0.6199
100.51,130,35,0.0026,27,1,0.179528998,0.6909
100.51,60,126,0.0026,0.14,1,0.179528998,0.4004
100.51,65,126,0.0026,0.18,1,0.179528998,0.3691
100.51,75,126,0.0026,0.4,1,0.179528998,0.2886
100.51,80,126,0.0026,0.33,1,0.179528998,0.2556
100.51,85,126,0.0026,0.67,1,0.179528998,0.2295
100.51,87.5,126,0.0026,1,1,0.179528998,0.2185
100.51,90,126,0.0026,1.28,1,0.179528998,0.2081
100.51,92.5,126,0.0026,1.7,1,0.179528998,0.2025
100.51,95,126,0.0026,2.59,1,0.179528998,0.1954
100.51,97.5,126,0.0026,3.5,1,0.179528998,0.1915
100.51,100,126,0.0026,4.4,1,0.179528998,0.187
100.51,105,126,0.0026,8.7,1,0.179528998,0.1865
100.51,110,126,0.0026,11.03,1,0.179528998,0.2058
100.51,115,126,0.0026,11.12,1,0.179528998,0.238
100.51,40,182,0.0026,0.08,1,0.179528998,0.502
100.51,45,182,0.0026,0.05,1,0.179528998,0.4863
100.51,50,182,0.0026,0.25,1,0.179528998,0.4336
100.51,55,182,0.0026,0.14,1,0.179528998,0.3994
100.51,60,182,0.0026,0.23,1,0.179528998,0.3706
100.51,65,182,0.0026,0.36,1,0.179528998,0.334
100.51,67.5,182,0.0026,0.42,1,0.179528998,0.3191
100.51,70,182,0.0026,0.42,1,0.179528998,0.3027
100.51,72.5,182,0.0026,0.5,1,0.179528998,0.2866
100.51,75,182,0.0026,0.63,1,0.179528998,0.272
100.51,77.5,182,0.0026,0.78,1,0.179528998,0.2589
100.51,80,182,0.0026,0.7,1,0.179528998,0.2463
100.51,82.5,182,0.0026,0.91,1,0.179528998,0.2361
100.51,85,182,0.0026,1.59,1,0.179528998,0.2263
100.51,87.5,182,0.0026,2.03,1,0.179528998,0.218
100.51,90,182,0.0026,2.13,1,0.179528998,0.2107
100.51,92.5,182,0.0026,2.76,1,0.179528998,0.2055
100.51,95,182,0.0026,3.35,1,0.179528998,0.2002
100.51,97.5,182,0.0026,4.45,1,0.179528998,0.198
100.51,100,182,0.0026,5.4,1,0.179528998,0.1949
100.51,105,182,0.0026,8.1,1,0.179528998,0.1967
100.51,110,182,0.0026,12.5,1,0.179528998,0.2066
100.51,115,182,0.0026,13.99,1,0.179528998,0.2362
100.51,120,182,0.0026,15.6,1,0.179528998,0.2631
100.51,130,182,0.0026,36.5,1,0.179528998,0.3673
100.51,140,182,0.0026,36.6,1,0.179528998,0.4615
100.51,55,217,0.0026,0.16,1,0.179528998,0.3906
100.51,60,217,0.0026,0.27,1,0.179528998,0.355
100.51,75,217,0.0026,0.75,1,0.179528998,0.2681
100.51,80,217,0.0026,0.94,1,0.179528998,0.245
100.51,85,217,0.0026,2.05,1,0.179528998,0.2264
100.51,87.5,217,0.0026,2,1,0.179528998,0.2187
100.51,90,217,0.0026,2.5,1,0.179528998,0.2119
100.51,92.5,217,0.0026,4,1,0.179528998,0.2078
100.51,95,217,0.0026,3.7,1,0.179528998,0.2029
100.51,97.5,217,0.0026,6.7,1,0.179528998,0.1998
100.51,100,217,0.0026,6.6,1,0.179528998,0.1965
100.51,105,217,0.0026,11.58,1,0.179528998,0.1954
100.51,110,217,0.0026,15.46,1,0.179528998,0.1989
100.51,50,553,0.0026,0.58,1,0.179528998,0.3447
100.51,55,553,0.0026,0.81,1,0.179528998,0.3254
100.51,60,553,0.0026,1.11,1,0.179528998,0.3052
100.51,65,553,0.0026,1.45,1,0.179528998,0.2853
100.51,70,553,0.0026,1.98,1,0.179528998,0.2718
100.51,75,553,0.0026,3.03,1,0.179528998,0.2598
100.51,80,553,0.0026,4.5,1,0.179528998,0.248
100.51,85,553,0.0026,4.85,1,0.179528998,0.2379
100.51,87.5,553,0.0026,5.4,1,0.179528998,0.2342
100.51,90,553,0.0026,6.45,1,0.179528998,0.231
100.51,92.5,553,0.0026,9.05,1,0.179528998,0.2271
100.51,95,553,0.0026,8.2,1,0.179528998,0.2247
100.51,97.5,553,0.0026,9.4,1,0.179528998,0.2278
100.51,100,553,0.0026,11.7,1,0.179528998,0.2237
100.51,105,553,0.0026,15.46,1,0.179528998,0.2236
100.51,110,553,0.0026,13.7,1,0.179528998,0.224
100.51,115,553,0.0026,19.85,1,0.179528998,0.2267
100.51,120,553,0.0026,23.75,1,0.179528998,0.257
100.51,125,553,0.0026,32.5,1,0.179528998,0.2476
100.51,130,553,0.0026,38.5,1,0.179528998,0.284
100.51,135,553,0.0026,41.4,1,0.179528998,0.2831
100.51,140,553,0.0026,42.1,1,0.179528998,0.2979
100.51,145,553,0.0026,46,1,0.179528998,0.3085
41.77,40,63,0.0026,3.5,0,0.166703301,0.2354
41.77,45,63,0.0026,0.85,0,0.166703301,0.2178
41.77,40,63,0.0026,0.95,1,0.166703301,0.2166
123.29,115,0,0.0026,6.8,0,0.243199876,0.7227
123.29,120,0,0.0026,2.9,0,0.243199876,0.541
123.29,125,0,0.0026,0.15,0,0.243199876,0.293
123.29,130,0,0.0026,0.05,0,0.243199876,0.6016
123.29,135,0,0.0026,0.05,0,0.243199876,0.9063
123.29,115,35,0.0026,2.55,0,0.243199876,0.2454
123.29,120,35,0.0026,4.51,0,0.243199876,0.1887
123.29,125,35,0.0026,1.45,0,0.243199876,0.1676
123.29,100,91,0.0026,16.31,0,0.243199876,0.3716
123.29,110,91,0.0026,12.2,0,0.243199876,0.2291
123.29,115,91,0.0026,8.2,0,0.243199876,0.1924
123.29,120,91,0.0026,4.7,0,0.243199876,0.1868
123.29,125,91,0.0026,2.5,0,0.243199876,0.1678
123.29,130,91,0.0026,1.16,0,0.243199876,0.1629
123.29,135,91,0.0026,0.75,0,0.243199876,0.1647
123.29,140,91,0.0026,1.3,0,0.243199876,0.1926
123.29,145,91,0.0026,1.35,0,0.243199876,0.2117
123.29,150,91,0.0026,1.1,0,0.243199876,0.209
123.29,155,91,0.0026,0.55,0,0.243199876,0.2022
123.29,160,91,0.0026,0.35,0,0.243199876,0.2246
123.29,165,91,0.0026,0.2,0,0.243199876,0.2471
123.29,170,91,0.0026,0.15,0,0.243199876,0.2686
123.29,95,182,0.0026,22.9,0,0.243199876,0.3348
123.29,100,182,0.0026,17.3,0,0.243199876,0.2803
123.29,110,182,0.0026,10,0,0.243199876,0.2139
123.29,115,182,0.0026,7.42,0,0.243199876,0.189
123.29,120,182,0.0026,3.91,0,0.243199876,0.1801
123.29,125,182,0.0026,4.5,0,0.243199876,0.1713
123.29,130,182,0.0026,1.85,0,0.243199876,0.1671
123.29,135,182,0.0026,1.25,0,0.243199876,0.1594
123.29,115,0,0.0026,0.06,1,0.243199876,0.7539
123.29,120,0,0.0026,0.25,1,0.243199876,0.2774
123.29,125,0,0.0026,2.16,1,0.243199876,0.3086
123.29,130,0,0.0026,7.23,1,0.243199876,0.8652
123.29,110,35,0.0026,0.71,1,0.243199876,0.2759
123.29,115,35,0.0026,0.8,1,0.243199876,0.2329
123.29,120,35,0.0026,1.75,1,0.243199876,0.2112
123.29,85,91,0.0026,0.05,1,0.243199876,0.4067
123.29,90,91,0.0026,0.3,1,0.243199876,0.3904
123.29,95,91,0.0026,0.35,1,0.243199876,0.334
123.29,100,91,0.0026,0.99,1,0.243199876,0.2793
123.29,105,91,0.0026,1,1,0.243199876,0.2514
123.29,110,91,0.0026,2.8,1,0.243199876,0.234
123.29,115,91,0.0026,1.75,1,0.243199876,0.2091
123.29,120,91,0.0026,3.31,1,0.243199876,0.1984
123.29,125,91,0.0026,5.68,1,0.243199876,0.1914
123.29,130,91,0.0026,8.4,1,0.243199876,0.198
123.29,70,182,0.0026,0.1,1,0.243199876,0.4048
123.29,90,182,0.0026,0.82,1,0.243199876,0.2933
123.29,95,182,0.0026,1.22,1,0.243199876,0.2728
123.29,100,182,0.0026,1.05,1,0.243199876,0.2529
123.29,105,182,0.0026,2.5,1,0.243199876,0.2362
123.29,110,182,0.0026,2.62,1,0.243199876,0.2285
123.29,115,182,0.0026,5.8,1,0.243199876,0.2114
123.29,120,182,0.0026,8.9,1,0.243199876,0.2002
123.29,125,182,0.0026,11.5,1,0.243199876,0.1967
45.27,44.5,0,0.0026,1.34,0,0.184061146,0.5918
45.27,45,0,0.0026,0.35,0,0.184061146,0.3203
45.27,45.5,0,0.0026,0.05,0,0.184061146,0.1328
45.27,46,0,0.0026,0.02,0,0.184061146,0.2227
45.27,46.5,0,0.0026,0.05,0,0.184061146,0.5918
45.27,47,0,0.0026,0.03,0,0.184061146,0.5625
45.27,47.5,0,0.0026,0.02,0,0.184061146,0.4688
45.27,48,0,0.0026,0.03,0,0.184061146,0.7813
45.27,35,7,0.0026,11.2,0,0.184061146,0.9844
45.27,44,7,0.0026,2.5,0,0.184061146,0.3652
45.27,44.5,7,0.0026,1.23,0,0.184061146,0.3272
45.27,45,7,0.0026,0.65,0,0.184061146,0.1914
45.27,45.5,7,0.0026,0.43,0,0.184061146,0.2061
45.27,46,7,0.0026,0.18,0,0.184061146,0.2012
45.27,46.5,7,0.0026,0.27,0,0.184061146,0.2549
45.27,47,7,0.0026,0.01,0,0.184061146,0.3477
45.27,47.5,7,0.0026,0.15,0,0.184061146,0.3096
45.27,48,7,0.0026,0.4,0,0.184061146,0.4756
45.27,48.5,7,0.0026,0.44,0,0.184061146,0.5908
45.27,51,7,0.0026,0.25,0,0.184061146,0.6582
45.27,42.5,14,0.0026,3.6,0,0.184061146,0.5391
45.27,44,14,0.0026,3.2,0,0.184061146,0.5737
45.27,44.5,14,0.0026,1.28,0,0.184061146,0.2827
45.27,45,14,0.0026,0.91,0,0.184061146,0.2505
45.27,45.5,14,0.0026,0.59,0,0.184061146,0.2217
45.27,46,14,0.0026,0.4,0,0.184061146,0.2271
45.27,46.5,14,0.0026,0.31,0,0.184061146,0.2354
45.27,47,14,0.0026,0.18,0,0.184061146,0.2568
45.27,47.5,14,0.0026,0.2,0,0.184061146,0.2686
45.27,48,14,0.0026,0.13,0,0.184061146,0.2993
45.27,48.5,14,0.0026,0.5,0,0.184061146,0.4277
45.27,49,14,0.0026,0.4,0,0.184061146,0.4443
45.27,52.5,14,0.0026,0.02,0,0.184061146,0.4863
45.27,42,21,0.0026,3.95,0,0.184061146,0.5005
45.27,43,21,0.0026,3.36,0,0.184061146,0.4165
45.27,44,21,0.0026,3.25,0,0.184061146,0.3399
45.27,45,21,0.0026,1.26,0,0.184061146,0.293
45.27,46,21,0.0026,0.65,0,0.184061146,0.2534
45.27,46.5,21,0.0026,0.55,0,0.184061146,0.2549
45.27,47,21,0.0026,0.43,0,0.184061146,0.2744
45.27,47.5,21,0.0026,0.31,0,0.184061146,0.2817
45.27,48,21,0.0026,0.33,0,0.184061146,0.2832
45.27,48.5,21,0.0026,0.56,0,0.184061146,0.356
45.27,49.5,21,0.0026,0.3,0,0.184061146,0.4043
45.27,50,21,0.0026,0.26,0,0.184061146,0.4351
45.27,40,28,0.0026,5.2,0,0.184061146,0.5625
45.27,45,28,0.0026,1.22,0,0.184061146,0.2691
45.27,45.5,28,0.0026,0.85,0,0.184061146,0.2659
45.27,47,28,0.0026,0.55,0,0.184061146,0.2637
45.27,47.5,28,0.0026,0.41,0,0.184061146,0.2407
45.27,48,28,0.0026,0.5,0,0.184061146,0.2832
45.27,52.5,28,0.0026,0.11,0,0.184061146,0.4541
45.27,37.5,35,0.0026,7.96,0,0.184061146,0.6289
45.27,40,35,0.0026,7.18,0,0.184061146,0.5176
45.27,42.5,35,0.0026,4.86,0,0.184061146,0.3799
45.27,45,35,0.0026,1.56,0,0.184061146,0.231
45.27,47.5,35,0.0026,0.38,0,0.184061146,0.2183
45.27,50,35,0.0026,0.09,0,0.184061146,0.2334
45.27,52.5,35,0.0026,0.03,0,0.184061146,0.292
45.27,41,42,0.0026,4.4,0,0.184061146,0.4375
45.27,46.5,42,0.0026,0.86,0,0.184061146,0.2505
45.27,49.5,42,0.0026,0.26,0,0.184061146,0.2961
45.27,35,63,0.0026,11.18,0,0.184061146,0.7275
45.27,37.5,63,0.0026,8.5,0,0.184061146,0.4717
45.27,40,63,0.0026,6.8,0,0.184061146,0.3787
45.27,42.5,63,0.0026,3.6,0,0.184061146,0.3003
45.27,45,63,0.0026,1.6,0,0.184061146,0.2105
45.27,47.5,63,0.0026,0.65,0,0.184061146,0.2031
45.27,50,63,0.0026,0.25,0,0.184061146,0.2105
45.27,52.5,63,0.0026,0.06,0,0.184061146,0.2319
45.27,55,63,0.0026,0.05,0,0.184061146,0.2402
45.27,57.5,63,0.0026,0.2,0,0.184061146,0.2842
45.27,60,63,0.0026,0.04,0,0.184061146,0.3574
45.27,62.5,63,0.0026,0.05,0,0.184061146,0.375
45.27,40,154,0.0026,5.71,0,0.184061146,0.3176
45.27,42.5,154,0.0026,5.5,0,0.184061146,0.2175
45.27,45,154,0.0026,2.6,0,0.184061146,0.207
45.27,47.5,154,0.0026,1.55,0,0.184061146,0.2031
45.27,50,154,0.0026,0.68,0,0.184061146,0.2019
45.27,52.5,154,0.0026,0.35,0,0.184061146,0.2041
45.27,55,154,0.0026,0.27,0,0.184061146,0.2105
45.27,60,154,0.0026,0.04,0,0.184061146,0.2383
45.27,65,154,0.0026,0.04,0,0.184061146,0.2861
45.27,25,182,0.0026,21.6,0,0.184061146,0.5147
45.27,30,182,0.0026,16.6,0,0.184061146,0.7539
45.27,32.5,182,0.0026,14.8,0,0.184061146,0.6543
45.27,35,182,0.0026,9.3,0,0.184061146,0.5774
45.27,37.5,182,0.0026,9.2,0,0.184061146,0.3113
45.27,40,182,0.0026,6,0,0.184061146,0.3071
45.27,42.5,182,0.0026,4.3,0,0.184061146,0.2134
45.27,45,182,0.0026,2.6,0,0.184061146,0.2063
45.27,47.5,182,0.0026,1.61,0,0.184061146,0.2024
45.27,50,182,0.0026,0.76,0,0.184061146,0.2003
45.27,52.5,182,0.0026,0.41,0,0.184061146,0.2007
45.27,55,182,0.0026,0.21,0,0.184061146,0.2048
45.27,57.5,182,0.0026,0.1,0,0.184061146,0.2144
45.27,60,182,0.0026,0.06,0,0.184061146,0.2256
45.27,62.5,182,0.0026,0.08,0,0.184061146,0.2358
45.27,65,182,0.0026,0.06,0,0.184061146,0.249
45.27,70,182,0.0026,0.03,0,0.184061146,0.3057
45.27,75,182,0.0026,0.06,0,0.184061146,0.3281
45.27,22.5,553,0.0026,30.08,0,0.184061146,0.6366
45.27,30,553,0.0026,15.29,0,0.184061146,0.4522
45.27,32.5,553,0.0026,13.4,0,0.184061146,0.3093
45.27,35,553,0.0026,12.5,0,0.184061146,0.2616
45.27,37.5,553,0.0026,10.68,0,0.184061146,0.2557
45.27,40,553,0.0026,7.6,0,0.184061146,0.2283
45.27,42.5,553,0.0026,6.7,0,0.184061146,0.2253
45.27,45,553,0.0026,4.68,0,0.184061146,0.22
45.27,47.5,553,0.0026,3.9,0,0.184061146,0.2217
45.27,50,553,0.0026,3.1,0,0.184061146,0.2197
45.27,52.5,553,0.0026,2.23,0,0.184061146,0.2183
45.27,55,553,0.0026,1.78,0,0.184061146,0.2172
45.27,57.5,553,0.0026,1.25,0,0.184061146,0.2149
45.27,60,553,0.0026,0.82,0,0.184061146,0.2149
45.27,65,553,0.0026,0.55,0,0.184061146,0.2184
45.27,70,553,0.0026,0.46,0,0.184061146,0.2283
45.27,75,553,0.0026,0.26,0,0.184061146,0.2358
45.27,80,553,0.0026,0.15,0,0.184061146,0.2478
45.27,42,0,0.0026,0.08,1,0.184061146,0.957
45.27,43,0,0.0026,0.15,1,0.184061146,0.8867
45.27,43.5,0,0.0026,0.12,1,0.184061146,0.5898
45.27,44,0,0.0026,0.18,1,0.184061146,0.582
45.27,44.5,0,0.0026,0.3,1,0.184061146,0.6211
45.27,45,0,0.0026,0.04,1,0.184061146,0.1524
45.27,45.5,0,0.0026,0.52,1,0.184061146,0.582
45.27,46,0,0.0026,0.7,1,0.184061146,0.5684
45.27,43,7,0.0026,0.24,1,0.184061146,0.3652
45.27,43.5,7,0.0026,0.36,1,0.184061146,0.4395
45.27,44,7,0.0026,0.21,1,0.184061146,0.2637
45.27,44.5,7,0.0026,0.24,1,0.184061146,0.3193
45.27,45,7,0.0026,0.3,1,0.184061146,0.2749
45.27,45.5,7,0.0026,0.55,1,0.184061146,0.2285
45.27,46,7,0.0026,0.92,1,0.184061146,0.2832
45.27,47,7,0.0026,2.03,1,0.184061146,0.4297
45.27,47.5,7,0.0026,1.5,1,0.184061146,0.5132
45.27,48.5,7,0.0026,3.39,1,0.184061146,0.5957
